bvid,title,series,number,plays,likes,date,url
BV1nUAazDEma,[5] 快速上手FuctionCall和React：极简易百词斩Agent【每周一个宝藏实验】,每周一个宝藏实验,5,664,0,2026-03-05,https://www.bilibili.com/video/BV1nUAazDEma
BV1cTZyBzEjv,37. GQA中讲的共享指的是Token还是Head？【每天一个宝藏问题】,每天一个宝藏问题,37,1674,0,2026-03-04,https://www.bilibili.com/video/BV1cTZyBzEjv
BV1UtZkBjEZP,36. 为什么推理时prefill是GEMM，而decode是（Batched）GEMV？【每天一个宝藏问题】,每天一个宝藏问题,36,8679,0,2026-03-03,https://www.bilibili.com/video/BV1UtZkBjEZP
BV1pRZtBaEYv,35. Transformer暗含多少种分块矩阵乘法的理解方式？【每天一个宝藏问题】,每天一个宝藏问题,35,5019,0,2026-03-02,https://www.bilibili.com/video/BV1pRZtBaEYv
BV1pJA6zkEH4,[4] 大模型写算子：一篇综述+2个数据集【每周一个宝藏论文】,每周一个宝藏论文,4,1830,0,2026-03-02,https://www.bilibili.com/video/BV1pJA6zkEH4
BV1qKZ7BsEs5,34. BERT为什么没有KV Cache/KV Cache何以存在？【每天一个宝藏问题】,每天一个宝藏问题,34,2115,0,2026-03-01,https://www.bilibili.com/video/BV1qKZ7BsEs5
BV1dgZ7BQEHL,33. 用户改提示词为什么不会影响前面的KV Cache？【每天一个宝藏问题】,每天一个宝藏问题,33,5739,0,2026-02-28,https://www.bilibili.com/video/BV1dgZ7BQEHL
BV13FZEBEE6y,32. 一种人性化的Transformer可视化可能是什么样的？【每天一个宝藏问题】,每天一个宝藏问题,32,1412,0,2026-02-27,https://www.bilibili.com/video/BV13FZEBEE6y
BV16qZLBxEZt,31. FlashAttention v2版本如何省略掩码上三角矩阵计算？【每天一个宝藏问题】,每天一个宝藏问题,31,1609,0,2026-02-26,https://www.bilibili.com/video/BV16qZLBxEZt
BV1PcfEBrEBs,[3] 从采摘200片三叶草开始训练一个简易无条件DDPM 【每周一个宝藏实验】,每周一个宝藏实验,3,2905,0,2026-02-26,https://www.bilibili.com/video/BV1PcfEBrEBs
BV11KcWz8EZm,30. 举例说明SlimAttention的分块矩阵乘法的正确性？【每天一个宝藏问题】,每天一个宝藏问题,30,884,0,2026-02-25,https://www.bilibili.com/video/BV11KcWz8EZm
BV19PcnzPEQp,29. 以逐元素乘加为例，算子融合为什么能提高计算效率？【每天一个宝藏问题】,每天一个宝藏问题,29,2016,0,2026-02-24,https://www.bilibili.com/video/BV19PcnzPEQp
BV1XcfBBGEUw,[2] 读上月新鲜出炉的综述：大模型写算子【每周一个宝藏论文】,每周一个宝藏论文,2,2220,0,2026-02-24,https://www.bilibili.com/video/BV1XcfBBGEUw
BV1i6cnzzE2x,28. 为什么在线Softmax比安全Softmax可以少一次循环？【每天一个宝藏问题】,每天一个宝藏问题,28,2132,0,2026-02-23,https://www.bilibili.com/video/BV1i6cnzzE2x
BV1c1c7zzEb4,27. 在线Softmax：通过修正比安全Softmax减少了一次循环【每天一个宝藏名词】,每天一个宝藏名词,27,1453,0,2026-02-22,https://www.bilibili.com/video/BV1c1c7zzEb4
BV1CPcJzLELq,26. TinyML：MIT推出的大模型轻量化课，亲手量化一个本地llama模型【每天一个宝藏名词】,每天一个宝藏名词,26,3996,0,2026-02-21,https://www.bilibili.com/video/BV1CPcJzLELq
BV18pcLz2E3P,25. 举例说明FlashAttention的分块矩阵乘法的正确性？【每天一个宝藏名词】,每天一个宝藏名词,25,3298,0,2026-02-20,https://www.bilibili.com/video/BV18pcLz2E3P
BV12xZBBwEKf,[1]. 跑通TritonBench测试LLM的算子生成能力(ACL2025)【每周一个宝藏实验】,每周一个宝藏实验,1,4368,0,2026-02-20,https://www.bilibili.com/video/BV12xZBBwEKf
BV1gtcbzDENr,24. 思维树：大模型+DFS玩24点游戏成功率大增【每天一个宝藏名词】,每天一个宝藏名词,24,702,0,2026-02-19,https://www.bilibili.com/video/BV1gtcbzDENr
BV15EcbzoEY7,23. Llama的旋转位置编码实现和RoPE原论文有何不同？【每天一个宝藏问题】,每天一个宝藏问题,23,785,0,2026-02-18,https://www.bilibili.com/video/BV15EcbzoEY7
BV1nUcbzTEGi,22. 为什么transformers.Llama的实现和RoPE原论文不一致？【每天一个宝藏问题】,每天一个宝藏问题,22,1677,0,2026-02-17,https://www.bilibili.com/video/BV1nUcbzTEGi
BV1o5FozuEz2,21. 为什么增大旋转位置编码中10000可提高模型外推能力【每天一个宝藏问题】,每天一个宝藏问题,21,749,0,2026-02-16,https://www.bilibili.com/video/BV1o5FozuEz2
BV1fFFDzsEt6,20. RoPE注意力的绝对位置无关性和欧拉公式有什么关系？【每天一个宝藏问题】,每天一个宝藏问题,20,787,0,2026-02-15,https://www.bilibili.com/video/BV1fFFDzsEt6
BV1XyFyzcEN6,19. 为什么RoPE中旋转矩阵R实际上不需要矩阵乘算子？【每天一个宝藏问题】,每天一个宝藏问题,19,2210,0,2026-02-14,https://www.bilibili.com/video/BV1XyFyzcEN6
BV1Jif9BeEYE,18. CCF-DDL：一个统计CCF分类和倒计时的宝藏网站【每天一个宝藏名词】,每天一个宝藏名词,18,536,0,2026-02-13,https://www.bilibili.com/video/BV1Jif9BeEYE
BV1mZcuztEw2,17. 为什么正余弦位置编码的注意力是和绝对位置相关的？【每天一个宝藏问题】,每天一个宝藏问题,17,1030,0,2026-02-12,https://www.bilibili.com/video/BV1mZcuztEw2
BV1FgcMzkE5h,16. RoPE如何从2维推广到任意偶数维，奇数维咋办？【每天一个宝藏问题】,每天一个宝藏问题,16,943,0,2026-02-11,https://www.bilibili.com/video/BV1FgcMzkE5h
BV1yS6zBXEVu,15. 投机解码：小模型草拟，大模型验证【每天一个宝藏名词】,每天一个宝藏名词,15,906,0,2026-02-10,https://www.bilibili.com/video/BV1yS6zBXEVu
BV1uoFxzgEWz,14. 旋转位置编码和高中三角函数和差角公式有什么关系？【每天一个宝藏问题】,每天一个宝藏问题,14,1102,0,2026-02-09,https://www.bilibili.com/video/BV1uoFxzgEWz
